#! FIELDS cv file.free der_cv
#! SET min_cv -31.5
#! SET max_cv 31.5
#! SET nbins_cv  361
#! SET periodic_cv false
  -31.500000000  214.147462473   -0.000000000
  -31.325000000  214.147462473   -0.000000000
  -31.150000000  214.147462473   -0.000000000
  -30.975000000  214.147462473   -0.000000000
  -30.800000000  214.147462473   -0.000000000
  -30.625000000  214.147462473   -0.000000000
  -30.450000000  214.147462473   -0.000000000
  -30.275000000  214.147462473   -0.000000000
  -30.100000000  214.147462473   -0.000000000
  -29.925000000  214.147462473   -0.000000000
  -29.750000000  214.147462473   -0.000000000
  -29.575000000  214.147462473   -0.000000000
  -29.400000000  214.147462473   -0.000000000
  -29.225000000  214.147462473   -0.000000000
  -29.050000000  214.147462473   -0.000000000
  -28.875000000  214.147462473   -0.000000000
  -28.700000000  214.147462473   -0.000000000
  -28.525000000  214.147462473   -0.000000000
  -28.350000000  214.147462473   -0.000000000
  -28.175000000  214.147462473   -0.000000000
  -28.000000000  214.147462473   -0.000000000
  -27.825000000  214.147462473   -0.000000000
  -27.650000000  214.147462473   -0.000000000
  -27.475000000  214.147462473   -0.000000000
  -27.300000000  214.147462473   -0.000000000
  -27.125000000  214.147462473   -0.000000000
  -26.950000000  214.147462473   -0.000000000
  -26.775000000  214.147462473   -0.000000000
  -26.600000000  214.147462473   -0.000000000
  -26.425000000  214.147462473   -0.000000000
  -26.250000000  214.147462473   -0.000000000
  -26.075000000  214.147462473   -0.000000000
  -25.900000000  214.147462473   -0.000000000
  -25.725000000  214.147462473   -0.000000000
  -25.550000000  214.147462473   -0.000000000
  -25.375000000  214.147462473   -0.000000000
  -25.200000000  214.147462473   -0.000000000
  -25.025000000  214.147462473   -0.000000000
  -24.850000000  214.147462473   -0.000000000
  -24.675000000  214.147462473   -0.000000000
  -24.500000000  214.147462473   -0.000000000
  -24.325000000  214.147462473   -0.000000000
  -24.150000000  214.147462473   -0.000000000
  -23.975000000  214.147462473   -0.000000000
  -23.800000000  214.147462473   -0.000000000
  -23.625000000  214.147462473   -0.000000000
  -23.450000000  214.147462473   -0.000000000
  -23.275000000  214.147462473   -0.000000000
  -23.100000000  214.147462473   -0.000000000
  -22.925000000  214.147462473   -0.000000000
  -22.750000000  214.147462473   -0.000000000
  -22.575000000  214.147462473   -0.000000000
  -22.400000000  214.147462473   -0.000000000
  -22.225000000  214.147462473   -0.000000000
  -22.050000000  214.147462473   -0.000000000
  -21.875000000  214.147462473   -0.000000000
  -21.700000000  214.147462473   -0.000000000
