#! FIELDS cv file.free der_cv
#! SET min_cv -12.77
#! SET max_cv 12.77
#! SET nbins_cv  361
#! SET periodic_cv false
    5.746500000   15.025837804   29.618929731
    5.817444444   17.224586039   32.345284093
    5.888388889   19.615793064   35.073921693
    5.959333333   22.196108236   37.673451473
    6.030277778   24.955666453   40.121156469
    6.101222222   27.886088045   42.450775369
    6.172166667   30.977528516   44.689312863
    6.243111111   34.223966300   46.831587695
    6.314055556   37.624855095   49.108423551
    6.385000000   41.195621229   51.582954017
    6.455944444   44.956271615   54.504327183
    6.526888889   48.939308475   57.860007799
    6.597833333   53.182221299   61.870980716
    6.668777778   57.736545087   66.632868707
    6.739722222   62.658917051   72.269379222
    6.810666667   68.009347658   78.688946657
    6.881611111   73.839799385   85.812027484
    6.952555556   80.195376104   93.422703711
    7.023500000   87.102149554  101.283196143
    7.094444444   94.565906579  109.076291015
    7.165388889  102.565078076  116.343048247
    7.236333333  111.051265308  122.670952270
    7.307277778  119.939612841  127.652368790
    7.378222222  129.124604592  130.976138230
    7.449166667  138.476834901  132.344233340
    7.520111111  147.854736872  131.681126504
    7.591055556  157.109634376  128.894665685
    7.662000000  166.096819648  124.137150752
    7.732944444  174.679943277  117.540266263
    7.803888889  182.739379643  109.474510515
    7.874833333  190.180942470  100.176388190
    7.945777778  196.937939980   90.226057151
    8.016722222  202.972600636   79.874672811
    8.087666667  208.272102247   69.540918843
    8.158611111  212.847720058   59.523202968
    8.229555556  216.732402025   50.102438764
    8.300500000  219.975859504   41.500341582
    8.371444444  222.639143860   33.761622266
    8.442388889  224.789842997   27.048828450
    8.513333333  226.500463430   21.301028619
    8.584277778  227.835930637   16.495595058
    8.655222222  228.859014701   12.486105990
    8.726166667  229.625736522    9.284469074
    8.797111111  230.193086814    6.810518055
    8.868055556  230.604739224    4.876831349
    8.939000000  230.895775772    3.413365887
    9.009944444  231.097931835    2.329237084
    9.080888889  231.232228284    1.516079097
    9.151833333  231.320577331    0.997009735
    9.222777778  231.376210062    0.606732281
    9.293722222  231.408566743    0.362407484
    9.364666667  231.428611845    0.202387589
    9.435611111  231.439555587    0.119057984
    9.506555556  231.446448247    0.077815419
    9.577500000  231.450166049    0.032740046
    9.648444444  231.451254824   -0.000000000
    9.719388889  231.451254824   -0.000000000
    9.790333333  231.451254824   -0.000000000
    9.861277778  231.451254824   -0.000000000
    9.932222222  231.451254824   -0.000000000
   10.003166667  231.451254824   -0.000000000
   10.074111111  231.451254824   -0.000000000
   10.145055556  231.451254824   -0.000000000
   10.216000000  231.451254824   -0.000000000
   10.286944444  231.451254824   -0.000000000
   10.357888889  231.451254824   -0.000000000
   10.428833333  231.451254824   -0.000000000
   10.499777778  231.451254824   -0.000000000
   10.570722222  231.451254824   -0.000000000
   10.641666667  231.451254824   -0.000000000
   10.712611111  231.451254824   -0.000000000
   10.783555556  231.451254824   -0.000000000
   10.854500000  231.451254824   -0.000000000
   10.925444444  231.451254824   -0.000000000
   10.996388889  231.451254824   -0.000000000
   11.067333333  231.451254824   -0.000000000
   11.138277778  231.451254824   -0.000000000
   11.209222222  231.451254824   -0.000000000
   11.280166667  231.451254824   -0.000000000
   11.351111111  231.451254824   -0.000000000
   11.422055556  231.451254824   -0.000000000
   11.493000000  231.451254824   -0.000000000
   11.563944444  231.451254824   -0.000000000
   11.634888889  231.451254824   -0.000000000
   11.705833333  231.451254824   -0.000000000
   11.776777778  231.451254824   -0.000000000
   11.847722222  231.451254824   -0.000000000
   11.918666667  231.451254824   -0.000000000
   11.989611111  231.451254824   -0.000000000
   12.060555556  231.451254824   -0.000000000
   12.131500000  231.451254824   -0.000000000
   12.202444444  231.451254824   -0.000000000
   12.273388889  231.451254824   -0.000000000
   12.344333333  231.451254824   -0.000000000
   12.415277778  231.451254824   -0.000000000
   12.486222222  231.451254824   -0.000000000
   12.557166667  231.451254824   -0.000000000
   12.628111111  231.451254824   -0.000000000
   12.699055556  231.451254824   -0.000000000
   12.770000000  231.451254824   -0.000000000
